Quarter,SalesRep,Region,Product,Discount,Units,Cost,Price,Order Sales,Profit,Year
Q3,Iris  Underwood,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-08-25
Q4,Cecilia  Manning,South,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2014-11-16
Q4,Woodrow  Colon,South,Quad,0.02,2,27.0,34.0,66.98,12.98,2014-11-09
Q4,Dan  Peterson,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-11-10
Q4,Max  Rodgers,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-13
Q2,Bethany  Pena,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-06-12
Q4,Carla  Mccormick,MidWest,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2014-11-03
Q4,Dan  Peterson,MidWest,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-06
Q2,Donna  Reid,West,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2013-05-22
Q4,Marion  Glover,East,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-11-24
Q3,Salvador  Bass,West,Carlota,0.03,3,10.25,22.95,66.78,36.03,2014-08-22
Q4,Tracy  Reed,MidWest,Sunbell,0.01,2,12.42,25.0,49.5,24.66,2013-11-26
Q4,Eric  Rose,West,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2014-12-03
Q4,Mable  Lindsey,West,Sunshine,0.01,1,10.24,19.95,19.75,9.51,2014-12-11
Q4,Guillermo  Potter,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-11-08
Q4,Billie  Chandler,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-12-05
Q4,Della  Jensen,East,Sunbell,0.01,1,12.42,25.0,24.75,12.33,2014-09-29
Q4,Jaime  Pearson,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-10-29
Q4,Edwin  Malone,East,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2013-10-16
Q1,Andrew  Meyer,West,Carlota,0.01,1,10.25,22.95,22.72,12.47,2013-01-06
Q3,Austin  Reynolds,East,Aspen,0.0,2,12.0,21.0,42.0,18.0,2013-08-19
Q4,Woodrow  Colon,South,Sunset,0.0,3,13.5,23.5,70.5,30.0,2014-09-17
Q4,Cassandra  Franklin,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-09-17
Q4,Mable  Lindsey,West,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-10-22
Q4,Jenny  Garcia,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-28
Q4,Rachel  Gomez,MidWest,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2013-11-07
Q1,Ellen  Weaver,South,Majectic Beaut,0.02,3,13.0,30.0,88.2,49.2,2014-02-26
Q4,Marian  Hill,South,FlatTop,0.03,2,17.2,27.5,53.63,19.23,2013-11-10
Q4,Salvador  Bass,West,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-10-22
Q4,Salvador  Bass,West,Bellen,0.03,2,11.37,22.95,44.75,22.01,2014-10-21
Q4,Woodrow  Colon,South,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-25
Q4,Colleen  Warren,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-11-20
Q1,Lynette  Brewer,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-03-05
Q4,Robert  Munoz,MidWest,Crested Beaut,0.0,1,16.0,25.0,25.0,9.0,2013-11-04
Q4,Cassandra  Franklin,MidWest,V-Rang,0.01,3,10.23,19.0,56.43,25.74,2014-10-21
Q4,Jenny  Garcia,MidWest,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-12-13
Q4,Paulette  Spencer,South,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2013-11-26
Q4,Jenny  Garcia,MidWest,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-11-03
Q1,Paulette  Spencer,South,Sunbell,0.02,3,12.42,25.0,73.88,36.62,2014-02-15
Q3,Isabel  Cross,East,Bellen,0.03,2,11.37,22.95,44.52,21.78,2013-06-29
Q4,Guillermo  Potter,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-11-15
Q1,Lee  Mack,MidWest,Sunshine,0.02,2,10.24,19.95,39.3,18.82,2012-12-26
Q4,Ruben  Nunez,West,Sunbell,0.03,1,12.42,25.0,24.38,11.96,2013-10-16
Q3,Guillermo  Potter,MidWest,Majectic Beaut,0.03,1,13.0,30.0,29.1,16.1,2014-07-10
Q4,Ellen  Weaver,South,Quad,0.02,4,27.0,34.0,133.96,25.96,2014-11-10
Q4,Sandra  Floyd,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-12-08
Q4,Edwin  Malone,East,Quad,0.02,3,27.0,34.0,99.96,18.96,2014-12-14
Q2,Carla  Mccormick,MidWest,Majectic Beaut,0.02,3,13.0,30.0,88.65,49.65,2014-05-26
Q4,Colleen  Warren,West,Crested Beaut,0.02,3,16.0,25.0,73.88,25.88,2014-12-03
Q4,Peter  Hodges,MidWest,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-11-27
Q4,Andrew  Meyer,West,Majectic Beaut,0.03,3,13.0,30.0,87.3,48.3,2014-12-13
Q3,Cassandra  Franklin,MidWest,Bellen,0.02,2,11.37,22.95,44.98,22.24,2014-08-25
Q4,Blake  Bridges,South,V-Rang,0.02,3,10.23,19.0,56.15,25.46,2014-11-05
Q1,Peter  Hodges,MidWest,Doublers,0.0,2,64.32,79.95,159.9,31.26,2012-12-25
Q4,Salvador  Bass,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-10-21
Q3,Lula  Daniels,MidWest,Sunshine,0.03,1,10.24,19.95,19.45,9.21,2014-08-16
Q1,Don  Gonzales,South,Quad,0.02,3,27.0,34.0,99.96,18.96,2014-03-11
Q4,Lula  Daniels,MidWest,Sunbell,0.02,3,12.42,25.0,73.88,36.62,2013-12-09
Q3,Herman  Williams,East,Bellen,0.01,1,11.37,22.95,22.72,11.35,2013-06-23
Q3,Trevor  Jones,West,Quad,0.03,3,27.0,34.0,99.45,18.45,2014-08-05
Q2,Carla  Mccormick,MidWest,Sunset,0.0,1,13.5,23.5,23.5,10.0,2014-05-11
Q2,Sylvester  Morales,West,Aspen,0.0,2,12.0,21.0,42.0,18.0,2013-04-23
Q2,Ivan  Adkins,West,Majectic Beaut,0.02,2,13.0,30.0,59.1,33.1,2013-06-12
Q4,Jenny  Garcia,MidWest,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-11-22
Q4,Marion  Glover,East,Carlota,0.03,2,10.25,22.95,44.52,24.02,2013-11-02
Q4,Jenny  Garcia,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-10-22
Q4,Della  Jensen,East,Bellen,0.01,3,11.37,22.95,68.16,34.05,2013-11-07
Q4,Ivan  Adkins,West,Quad,0.03,2,27.0,34.0,66.3,12.3,2014-11-18
Q2,Bethany  Pena,MidWest,Aspen,0.0,3,12.0,21.0,63.0,27.0,2013-04-30
Q4,Cassandra  Franklin,MidWest,Carlota,0.03,2,10.25,22.95,44.75,24.25,2013-11-20
Q1,Felicia  Jennings,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-12-28
Q2,Sandra  Floyd,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-05-06
Q2,Robert  Munoz,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-03-25
Q4,Lee  Mack,MidWest,Sunbell,0.03,3,12.42,25.0,72.75,35.49,2013-11-29
Q4,Elbert  Klein,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-14
Q4,Cecilia  Manning,South,Bellen,0.03,2,11.37,22.95,44.75,22.01,2014-11-23
Q4,Salvador  Bass,West,Carlota,0.0,1,10.25,22.95,22.95,12.7,2014-12-06
Q4,Andrew  Meyer,West,FlatTop,0.02,2,17.2,27.5,53.9,19.5,2013-12-10
Q4,Charlie  Wood,MidWest,Sunbell,0.03,1,12.42,25.0,24.38,11.96,2014-11-20
Q4,Marian  Hill,South,Sunbell,0.03,1,12.42,25.0,24.25,11.83,2014-10-21
Q4,Cassandra  Franklin,MidWest,Sunshine,0.03,2,10.24,19.95,38.9,18.42,2014-12-01
Q4,Cindy  Becker,South,Sunset,0.03,2,13.5,23.5,45.83,18.83,2013-12-02
Q4,Cindy  Becker,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-10-19
Q4,Ellen  Weaver,South,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-11-12
Q4,Tiffany  May,West,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-12-06
Q4,Christy  Olson,West,Sunbell,0.02,1,12.42,25.0,24.63,12.21,2014-10-22
Q4,Allan  Ramos,MidWest,Aspen,0.03,1,12.0,21.0,20.37,8.37,2013-11-01
Q4,Shari  Silva,South,Carlota,0.02,2,10.25,22.95,45.21,24.71,2014-11-07
Q4,Drew  Rogers,MidWest,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-11-18
Q1,Max  Rodgers,West,Majectic Beaut,0.02,1,13.0,30.0,29.4,16.4,2014-02-24
Q1,Ben  Perez,West,Carlota,0.02,2,10.25,22.95,44.98,24.48,2012-12-29
Q4,Sonya  Mullins,East,Carlota,0.0,4,10.25,22.95,91.8,50.8,2013-12-08
Q4,Max  Rodgers,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-10-08
Q4,Salvador  Bass,West,Carlota,0.02,2,10.25,22.95,45.21,24.71,2014-12-10
Q4,Mable  Lindsey,West,Crested Beaut,0.02,2,16.0,25.0,49.25,17.25,2014-12-02
Q1,Rachel  Gomez,MidWest,Aspen,0.0,2,12.0,21.0,42.0,18.0,2012-12-19
Q1,Isabel  Cross,East,Aspen,0.02,2,12.0,21.0,41.37,17.37,2013-03-11
Q4,Max  Rodgers,West,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2014-09-30
Q4,Rachel  Gomez,MidWest,Sunshine,0.03,2,10.24,19.95,38.7,18.22,2013-10-06
Q2,Trevor  Jones,West,Carlota,0.03,2,10.25,22.95,44.75,24.25,2013-04-13
Q4,Robert  Munoz,MidWest,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-10-31
Q3,Shari  Silva,South,Sunshine,0.03,3,10.24,19.95,58.05,27.33,2014-08-02
Q1,Colleen  Warren,West,Crested Beaut,0.01,3,16.0,25.0,74.25,26.25,2014-02-02
Q4,Johanna  Boone,South,Quad,0.03,3,27.0,34.0,99.45,18.45,2013-12-05
Q4,Allan  Ramos,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-11-10
Q4,Mable  Lindsey,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-10-28
Q4,Bobbie  Ryan,East,Sunbell,0.03,1,12.42,25.0,24.38,11.96,2013-11-02
Q4,Cecilia  Manning,South,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-10-18
Q4,Isabel  Cross,East,Sunset,0.0,3,13.5,23.5,70.5,30.0,2014-12-15
Q2,Ivan  Adkins,West,Quad,0.0,4,27.0,34.0,136.0,28.0,2014-04-07
Q4,Kyle  Carr,MidWest,Sunshine,0.02,2,10.24,19.95,39.3,18.82,2014-11-08
Q2,Lorraine  Gibson,East,Doublers,0.0,1,64.32,79.95,79.95,15.63,2013-04-07
Q3,Rachel  Gomez,MidWest,Majectic Beaut,0.0,4,13.0,30.0,120.0,68.0,2014-06-16
Q4,Elvira  Bowman,MidWest,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-10-19
Q4,Sandra  Floyd,MidWest,Bellen,0.01,2,11.37,22.95,45.44,22.7,2014-11-09
Q4,Andrew  Meyer,West,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-10-27
Q1,Iris  Underwood,West,Sunbell,0.02,3,12.42,25.0,73.88,36.62,2013-01-24
Q4,Donna  Reid,West,Doublers,0.02,3,64.32,79.95,236.25,43.29,2014-11-18
Q4,Bernadette  Page,MidWest,Sunbell,0.0,4,12.42,25.0,100.0,50.32,2014-11-02
Q4,Edwin  Malone,East,Aspen,0.02,2,12.0,21.0,41.37,17.37,2014-11-28
Q4,Iris  Underwood,West,Majectic Beaut,0.01,1,13.0,30.0,29.7,16.7,2014-11-08
Q4,Nellie  Joseph,East,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-10-11
Q4,Shari  Silva,South,Bellen,0.03,2,11.37,22.95,44.52,21.78,2014-10-25
Q2,Robert  Munoz,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2014-04-23
Q4,Shari  Silva,South,Quad,0.03,4,27.0,34.0,132.6,24.6,2013-11-02
Q4,Pauline  Beck,West,V-Rang,0.02,1,10.23,19.0,18.72,8.49,2014-11-11
Q4,Don  Gonzales,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-10-23
Q4,Felicia  Jennings,West,Carlota,0.03,3,10.25,22.95,67.13,36.38,2013-10-28
Q4,Jenny  Garcia,MidWest,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-10-21
Q4,Shari  Silva,South,Aspen,0.02,3,12.0,21.0,62.06,26.06,2014-10-18
Q1,Patty  Thompson,West,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-01-28
Q4,Cecilia  Manning,South,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-11-23
Q2,Rachel  Gomez,MidWest,Bellen,0.02,2,11.37,22.95,44.98,22.24,2013-05-08
Q4,Della  Jensen,East,Carlota,0.03,3,10.25,22.95,66.78,36.03,2014-12-06
Q3,Don  Gonzales,South,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-08-21
Q4,Austin  Reynolds,East,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-09
Q4,Marian  Hill,South,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-12-02
Q4,Elbert  Klein,South,Doublers,0.0,3,64.32,79.95,239.85,46.89,2014-11-10
Q4,Robert  Munoz,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-11-23
Q4,Ben  Perez,West,Sunshine,0.01,1,10.24,19.95,19.75,9.51,2014-11-06
Q4,Della  Jensen,East,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2013-12-14
Q2,Johanna  Boone,South,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-06-08
Q4,Nellie  Joseph,East,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-10-16
Q4,Isabel  Cross,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-12-10
Q4,Lynette  Brewer,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-10-21
Q4,Bethany  Pena,MidWest,FlatTop,0.0,2,17.2,27.5,55.0,20.6,2013-11-18
Q4,Woodrow  Colon,South,Carlota,0.0,2,10.25,22.95,45.9,25.4,2013-11-20
Q4,Rachel  Gomez,MidWest,Quad,0.02,2,27.0,34.0,66.98,12.98,2013-11-26
Q4,Jaime  Pearson,MidWest,Sunset,0.02,2,13.5,23.5,46.06,19.06,2014-12-04
Q4,Christy  Olson,West,Doublers,0.0,1,64.32,79.95,79.95,15.63,2013-11-04
Q4,Austin  Reynolds,East,Sunbell,0.03,3,12.42,25.0,73.13,35.87,2013-10-31
Q4,Trevor  Jones,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-10-28
Q4,Drew  Rogers,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-12-02
Q4,Herman  Williams,East,Sunbell,0.01,1,12.42,25.0,24.75,12.33,2014-10-25
Q4,Bethany  Pena,MidWest,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-10-24
Q4,Ivan  Adkins,West,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-11-19
Q4,Shari  Silva,South,Quad,0.01,3,27.0,34.0,100.98,19.98,2014-11-04
Q4,Guillermo  Potter,MidWest,V-Rang,0.03,2,10.23,19.0,37.05,16.59,2013-11-21
Q4,Andrew  Meyer,West,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-11-07
Q2,Blake  Bridges,South,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-05-05
Q4,Cassandra  Franklin,MidWest,Crested Beaut,0.02,3,16.0,25.0,73.5,25.5,2013-12-13
Q4,Mable  Lindsey,West,Quad,0.02,1,27.0,34.0,33.32,6.32,2013-11-02
Q4,Salvador  Bass,West,Aspen,0.01,3,12.0,21.0,62.37,26.37,2014-11-01
Q4,Isabel  Cross,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-11-20
Q2,Allan  Ramos,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-05-08
Q4,Ben  Perez,West,FlatTop,0.02,2,17.2,27.5,53.9,19.5,2014-10-21
Q4,Beth  Tucker,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-10-21
Q4,Pauline  Beck,West,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2014-11-25
Q4,Robert  Munoz,MidWest,Carlota,0.03,2,10.25,22.95,44.75,24.25,2014-12-14
Q4,Shari  Silva,South,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-12-01
Q4,Cecilia  Manning,South,Carlota,0.01,1,10.25,22.95,22.72,12.47,2013-12-04
Q4,Kyle  Carr,MidWest,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2014-11-07
Q1,Sylvester  Morales,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-02-21
Q2,Mable  Lindsey,West,Carlota,0.02,2,10.25,22.95,45.21,24.71,2013-04-15
Q4,Jenny  Garcia,MidWest,Aspen,0.0,2,12.0,21.0,42.0,18.0,2013-12-14
Q4,Donna  Reid,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-19
Q1,Elvira  Bowman,MidWest,Sunbell,0.03,2,12.42,25.0,48.5,23.66,2014-02-02
Q3,Salvador  Bass,West,Aspen,0.02,1,12.0,21.0,20.58,8.58,2014-07-20
Q4,Brooke  Horton,MidWest,Majectic Beaut,0.02,2,13.0,30.0,59.1,33.1,2013-11-25
Q1,Brooke  Horton,MidWest,Sunset,0.0,2,13.5,23.5,47.0,20.0,2012-12-22
Q4,Ernest  Davis,West,Sunset,0.0,2,13.5,23.5,47.0,20.0,2013-11-09
Q4,Della  Jensen,East,Doublers,0.0,2,64.32,79.95,159.9,31.26,2014-10-25
Q4,Rachel  Gomez,MidWest,Bellen,0.02,3,11.37,22.95,67.82,33.71,2013-11-25
Q4,Rachel  Gomez,MidWest,Carlota,0.02,1,10.25,22.95,22.61,12.36,2014-12-14
Q4,Lula  Daniels,MidWest,Sunbell,0.02,1,12.42,25.0,24.63,12.21,2014-12-01
Q4,Cecilia  Manning,South,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-11-28
Q2,Salvador  Bass,West,Sunbell,0.01,3,12.42,25.0,74.25,36.99,2014-06-09
Q2,Ruben  Nunez,West,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-04-05
Q4,Isabel  Cross,East,Sunshine,0.03,1,10.24,19.95,19.35,9.11,2013-11-22
Q4,Ernest  Davis,West,Carlota,0.02,2,10.25,22.95,45.21,24.71,2014-11-29
Q4,Rachel  Gomez,MidWest,Sunset,0.03,2,13.5,23.5,45.59,18.59,2014-11-11
Q4,Robert  Munoz,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-10-29
Q4,Della  Jensen,East,Bellen,0.01,1,11.37,22.95,22.72,11.35,2013-11-15
Q4,Bethany  Pena,MidWest,Crested Beaut,0.01,1,16.0,25.0,24.75,8.75,2013-12-01
Q4,Jenny  Garcia,MidWest,Quad,0.01,4,27.0,34.0,134.64,26.64,2014-12-12
Q4,Nellie  Joseph,East,Quad,0.03,1,27.0,34.0,33.15,6.15,2013-11-29
Q4,Della  Jensen,East,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-12-03
Q4,Brooke  Horton,MidWest,Sunbell,0.03,1,12.42,25.0,24.25,11.83,2014-11-11
Q3,Ellen  Weaver,South,Sunbell,0.02,3,12.42,25.0,73.88,36.62,2014-08-28
Q4,Elbert  Klein,South,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-10-23
Q4,Cecilia  Manning,South,Aspen,0.0,3,12.0,21.0,63.0,27.0,2013-12-08
Q2,Ruben  Nunez,West,Bellen,0.02,3,11.37,22.95,67.82,33.71,2014-04-29
Q4,Tiffany  May,West,FlatTop,0.01,2,17.2,27.5,54.45,20.05,2013-12-05
Q4,Isabel  Cross,East,Bellen,0.03,4,11.37,22.95,89.51,44.03,2013-12-03
Q3,Rachel  Gomez,MidWest,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-08-07
Q4,Isabel  Cross,East,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-11-16
Q4,Jenny  Garcia,MidWest,Quad,0.02,1,27.0,34.0,33.32,6.32,2014-11-19
Q4,Tiffany  May,West,Majectic Beaut,0.01,4,13.0,30.0,118.8,66.8,2014-11-02
Q4,Ruben  Nunez,West,Sunbell,0.02,1,12.42,25.0,24.63,12.21,2013-12-04
Q4,Shari  Silva,South,Sunbell,0.0,4,12.42,25.0,100.0,50.32,2014-11-18
Q3,Isabel  Cross,East,V-Rang,0.0,1,10.23,19.0,19.0,8.77,2013-09-06
Q4,Carla  Mccormick,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-11-25
Q1,Marian  Hill,South,Bellen,0.0,1,11.37,22.95,22.95,11.58,2012-12-22
Q4,Ellen  Weaver,South,Sunset,0.0,1,13.5,23.5,23.5,10.0,2013-11-05
Q4,Drew  Rogers,MidWest,Majectic Beaut,0.0,3,13.0,30.0,90.0,51.0,2013-10-20
Q4,Edwin  Malone,East,Sunshine,0.01,3,10.24,19.95,59.25,28.53,2013-11-06
Q4,Brooke  Horton,MidWest,FlatTop,0.0,1,17.2,27.5,27.5,10.3,2013-10-29
Q4,Pauline  Beck,West,Sunbell,0.03,3,12.42,25.0,72.75,35.49,2014-10-21
Q4,Eric  Rose,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-27
Q3,Bethany  Pena,MidWest,Sunbell,0.02,2,12.42,25.0,49.25,24.41,2014-07-27
Q4,Ellen  Weaver,South,FlatTop,0.03,2,17.2,27.5,53.35,18.95,2013-12-11
Q4,Salvador  Bass,West,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-06
Q4,Ben  Perez,West,Carlota,0.03,1,10.25,22.95,22.38,12.13,2013-10-21
Q4,Ivan  Adkins,West,Sunset,0.02,1,13.5,23.5,23.15,9.65,2013-10-22
Q4,Andrew  Meyer,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-04
Q1,Eddie  Green,East,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-01-26
Q2,Iris  Underwood,West,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-04-16
Q4,Robert  Munoz,MidWest,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-10-29
Q4,Elvira  Bowman,MidWest,Quad,0.01,3,27.0,34.0,100.98,19.98,2013-11-19
Q4,Isabel  Cross,East,Aspen,0.03,1,12.0,21.0,20.37,8.37,2014-10-16
Q4,Arturo  Francis,East,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-12-08
Q4,Blake  Bridges,South,Crested Beaut,0.0,3,16.0,25.0,75.0,27.0,2014-11-07
Q4,Max  Rodgers,West,Carlota,0.01,2,10.25,22.95,45.44,24.94,2013-10-24
Q1,Max  Rodgers,West,Aspen,0.03,1,12.0,21.0,20.48,8.48,2013-02-06
Q3,Johanna  Boone,South,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-08-25
Q2,Guillermo  Potter,MidWest,Carlota,0.02,2,10.25,22.95,44.98,24.48,2013-04-12
Q4,Salvador  Bass,West,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2013-09-22
Q4,Isabel  Cross,East,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-12-13
Q4,Ellen  Weaver,South,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-12-02
Q4,Ruben  Nunez,West,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-10-26
Q4,Della  Jensen,East,Bellen,0.02,3,11.37,22.95,67.47,33.36,2014-12-08
Q4,Shari  Silva,South,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-12-08
Q4,Ruben  Nunez,West,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2013-11-13
Q4,Salvador  Bass,West,Bellen,0.03,3,11.37,22.95,67.13,33.02,2013-11-21
Q4,Drew  Rogers,MidWest,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-11-22
Q4,Paulette  Spencer,South,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-11-27
Q2,Marian  Hill,South,Doublers,0.0,3,64.32,79.95,239.85,46.89,2014-05-30
Q3,Don  Gonzales,South,Carlota,0.0,2,10.25,22.95,45.9,25.4,2013-08-26
Q4,Max  Rodgers,West,Bellen,0.01,4,11.37,22.95,90.88,45.4,2013-12-04
Q3,Jaime  Pearson,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-09-12
Q4,Cindy  Becker,South,Quad,0.02,1,27.0,34.0,33.32,6.32,2014-11-04
Q2,Sandra  Floyd,MidWest,Sunbell,0.01,1,12.42,25.0,24.75,12.33,2014-05-03
Q4,Cecilia  Manning,South,Quad,0.01,4,27.0,34.0,134.64,26.64,2013-11-02
Q4,Isabel  Cross,East,Sunbell,0.03,3,12.42,25.0,73.13,35.87,2014-11-23
Q3,Ruben  Nunez,West,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-06-29
Q4,Salvador  Bass,West,Crested Beaut,0.02,3,16.0,25.0,73.88,25.88,2014-10-30
Q4,Christina  Fuller,West,Carlota,0.02,2,10.25,22.95,44.98,24.48,2013-11-02
Q4,Christy  Olson,West,Quad,0.03,2,27.0,34.0,65.96,11.96,2014-10-11
Q4,Drew  Rogers,MidWest,Sunbell,0.01,3,12.42,25.0,74.25,36.99,2014-12-03
Q4,Sylvester  Morales,West,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2013-10-09
Q4,Max  Rodgers,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-12-12
Q4,Paulette  Spencer,South,Sunset,0.02,3,13.5,23.5,69.44,28.94,2014-10-05
Q4,Iris  Underwood,West,Quad,0.03,3,27.0,34.0,98.94,17.94,2013-12-10
Q4,Drew  Rogers,MidWest,FlatTop,0.0,2,17.2,27.5,55.0,20.6,2013-10-28
Q2,Della  Jensen,East,Sunset,0.0,2,13.5,23.5,47.0,20.0,2013-04-28
Q4,Jenny  Garcia,MidWest,Quad,0.03,3,27.0,34.0,98.94,17.94,2013-11-12
Q4,Sylvester  Morales,West,Sunset,0.03,2,13.5,23.5,45.59,18.59,2013-12-10
Q4,Della  Jensen,East,Doublers,0.03,1,64.32,79.95,77.95,13.63,2013-10-25
Q4,Drew  Rogers,MidWest,Sunset,0.0,2,13.5,23.5,47.0,20.0,2014-11-02
Q4,Della  Jensen,East,Doublers,0.0,3,64.32,79.95,239.85,46.89,2013-12-03
Q2,Dan  Peterson,MidWest,Sunbell,0.01,3,12.42,25.0,74.25,36.99,2013-05-06
Q2,Ben  Perez,West,Sunset,0.01,1,13.5,23.5,23.27,9.77,2014-06-12
Q3,Peter  Hodges,MidWest,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-09-14
Q4,Jaime  Pearson,MidWest,Carlota,0.01,1,10.25,22.95,22.72,12.47,2014-10-19
